listing_id,price,number_of_reviews,availability_365
350525,145.0,46.0,38.0
351530,125.0,6.0,31.0
351859,265.0,75.0,324.0
352651,77.0,11.0,365.0
352864,60.0,5.0,0.0
353317,129.0,132.0,171.0
354095,199.0,41.0,36.0
355106,92.0,34.0,332.0
356230,185.0,34.0,0.0
357509,110.0,27.0,192.0
359982,65.0,30.0,139.0
360400,135.0,214.0,167.0
361803,115.0,12.0,0.0
363320,175.0,6.0,10.0
363673,3000.0,0.0,365.0
364275,72.0,156.0,110.0
364785,80.0,30.0,0.0
367042,125.0,1.0,0.0
367810,120.0,3.0,242.0
369411,94.0,272.0,22.0
369567,56.0,63.0,0.0
369671,549.0,58.0,200.0
371138,190.0,5.0,0.0
373618,129.0,63.0,87.0
374548,85.0,268.0,202.0
375249,20.0,80.0,226.0
377217,145.0,22.0,0.0
378460,200.0,13.0,327.0
380416,125.0,23.0,262.0
380730,50.0,3.0,0.0
382523,160.0,10.0,359.0
382524,180.0,14.0,348.0
385190,100.0,20.0,0.0
385657,70.0,2.0,0.0
385824,120.0,47.0,318.0
386555,110.0,6.0,363.0
386744,105.0,93.0,70.0
386799,250.0,116.0,0.0
387324,74.0,15.0,90.0
387377,165.0,70.0,15.0
387666,99.0,4.0,335.0
387735,125.0,128.0,0.0
389482,75.0,59.0,0.0
391948,45.0,8.0,364.0
391955,159.0,106.0,34.0
392948,45.0,15.0,242.0
393016,104.0,133.0,147.0
393094,225.0,27.0,169.0
393682,100.0,61.0,188.0
394026,90.0,2.0,89.0
394111,75.0,16.0,189.0
394235,350.0,0.0,0.0
396636,135.0,38.0,253.0
397034,125.0,25.0,311.0
397297,225.0,93.0,0.0
397420,85.0,6.0,363.0
398281,200.0,30.0,224.0
398283,250.0,17.0,5.0
399946,90.0,67.0,301.0
400039,130.0,53.0,0.0
400466,90.0,32.0,50.0
401579,298.0,131.0,296.0
401836,300.0,19.0,84.0
402037,125.0,0.0,365.0
403056,125.0,74.0,212.0
403264,145.0,165.0,181.0
403668,147.0,16.0,0.0
404502,123.0,269.0,158.0
404923,88.0,243.0,217.0
405025,215.0,59.0,335.0
406926,269.0,81.0,122.0
406992,145.0,7.0,270.0
407469,75.0,112.0,330.0
408491,145.0,0.0,0.0
408983,229.0,92.0,321.0
409262,300.0,23.0,312.0
409293,100.0,67.0,345.0
409666,75.0,8.0,2.0
411336,225.0,244.0,252.0
411525,120.0,62.0,15.0
411918,160.0,125.0,169.0
412061,125.0,58.0,212.0
412180,95.0,9.0,0.0
413504,119.0,137.0,296.0
413775,275.0,16.0,167.0
413876,160.0,36.0,365.0
414801,500.0,54.0,365.0
415304,175.0,1.0,0.0
416557,87.0,39.0,258.0
417685,160.0,145.0,257.0
418291,125.0,28.0,364.0
419373,90.0,206.0,236.0
419792,200.0,4.0,0.0
421554,250.0,37.0,54.0
422040,99.0,27.0,189.0
424192,325.0,18.0,364.0
424667,99.0,134.0,265.0
424767,325.0,197.0,207.0
424889,129.0,5.0,0.0
424930,130.0,5.0,196.0
425784,190.0,8.0,0.0
428226,55.0,62.0,57.0
430427,60.0,13.0,0.0
430665,250.0,8.0,0.0
431865,275.0,50.0,277.0
432090,50.0,69.0,0.0
433218,125.0,41.0,10.0
433414,150.0,89.0,247.0
433914,70.0,40.0,273.0
434792,138.0,106.0,189.0
435774,265.0,33.0,0.0
435776,145.0,2.0,365.0
435909,151.0,19.0,249.0
435946,208.0,100.0,310.0
436510,200.0,16.0,291.0
436619,110.0,64.0,74.0
436824,58.0,17.0,289.0
436916,55.0,7.0,0.0
437352,105.0,15.0,219.0
437906,350.0,4.0,0.0
438513,150.0,87.0,73.0
439750,55.0,10.0,97.0
439870,299.0,0.0,149.0
442636,77.0,289.0,85.0
442649,125.0,10.0,0.0
443646,395.0,39.0,50.0
444171,189.0,7.0,303.0
444430,49.0,23.0,333.0
446367,90.0,22.0,239.0
447766,100.0,1.0,6.0
447840,299.0,5.0,0.0
448048,75.0,30.0,180.0
448049,69.0,55.0,318.0
449034,90.0,155.0,328.0
449130,94.0,95.0,18.0
449660,80.0,118.0,353.0
449680,100.0,82.0,63.0
450009,39.0,105.0,34.0
450577,250.0,73.0,284.0
450578,55.0,28.0,333.0
450905,110.0,0.0,0.0
452068,200.0,3.0,0.0
452541,142.0,120.0,222.0
453094,70.0,339.0,333.0
453161,260.0,7.0,0.0
453255,225.0,13.0,195.0
453317,59.0,6.0,0.0
454334,65.0,3.0,0.0
454763,99.0,11.0,249.0
454929,239.0,67.0,78.0
455734,50.0,123.0,21.0
455801,65.0,109.0,0.0
456110,139.0,23.0,0.0
456190,174.0,269.0,167.0
456457,315.0,7.0,0.0
456526,75.0,36.0,47.0
457829,210.0,178.0,0.0
458154,55.0,132.0,195.0
458377,229.0,12.0,319.0
459066,150.0,23.0,0.0
460036,129.0,47.0,177.0
460999,100.0,8.0,0.0
461050,200.0,17.0,67.0
462454,89.0,4.0,0.0
463107,250.0,19.0,311.0
464231,65.0,2.0,0.0
465277,68.0,35.0,0.0
466277,235.0,108.0,144.0
466457,100.0,182.0,220.0
467569,311.0,31.0,28.0
467634,39.0,454.0,353.0
467866,100.0,199.0,19.0
468613,1300.0,0.0,0.0
470090,210.0,230.0,319.0
470370,55.0,101.0,170.0
470498,65.0,8.0,0.0
470709,165.0,154.0,157.0
471712,89.0,69.0,80.0
471758,500.0,3.0,0.0
471845,145.0,3.0,0.0
471914,110.0,12.0,330.0
472052,180.0,13.0,0.0
472376,115.0,10.0,0.0
472546,82.0,5.0,311.0
473592,70.0,144.0,340.0
473777,155.0,10.0,0.0
474283,117.0,0.0,0.0
475216,100.0,17.0,0.0
476527,89.0,57.0,0.0
476570,89.0,70.0,4.0
476571,99.0,62.0,8.0
476899,155.0,17.0,0.0
476983,85.0,439.0,238.0
478053,80.0,48.0,96.0
478385,135.0,134.0,236.0
478832,150.0,2.0,0.0
478949,380.0,16.0,0.0
479002,450.0,31.0,30.0
479263,145.0,36.0,342.0
479285,80.0,1.0,330.0
479867,225.0,338.0,225.0
480549,99.0,117.0,0.0
481022,125.0,261.0,212.0
482365,80.0,32.0,365.0
482765,100.0,112.0,12.0
483414,55.0,22.0,297.0
483485,328.0,319.0,112.0
483505,142.0,69.0,261.0
484297,350.0,10.0,0.0
484312,300.0,24.0,23.0
484728,105.0,3.0,30.0
485026,125.0,17.0,331.0
486350,225.0,13.0,0.0
488083,92.0,58.0,0.0
489018,185.0,62.0,0.0
489365,226.0,203.0,38.0
489924,50.0,33.0,20.0
489965,80.0,47.0,0.0
490011,200.0,0.0,342.0
490278,99.0,30.0,317.0
490989,68.0,2.0,0.0
491123,102.0,121.0,361.0
491529,220.0,27.0,68.0
491942,199.0,24.0,0.0
491977,165.0,22.0,316.0
493177,150.0,162.0,231.0
493611,385.0,66.0,363.0
494296,75.0,0.0,0.0
494937,499.0,63.0,26.0
495249,85.0,219.0,305.0
495348,160.0,2.0,34.0
496166,249.0,12.0,26.0
497370,80.0,35.0,189.0
498052,120.0,124.0,292.0
498120,35.0,2.0,90.0
498859,169.0,63.0,323.0
500845,220.0,162.0,341.0
500886,85.0,103.0,344.0
501041,300.0,0.0,0.0
501082,79.0,185.0,302.0
501098,90.0,219.0,30.0
501693,99.0,280.0,246.0
502132,50.0,61.0,0.0
502309,46.0,184.0,362.0
502429,325.0,116.0,203.0
503460,68.0,11.0,88.0
503529,198.0,9.0,0.0
503585,100.0,4.0,0.0
503722,175.0,15.0,64.0
503790,130.0,22.0,77.0
504322,180.0,18.0,0.0
504362,209.0,56.0,160.0
504394,150.0,2.0,141.0
504437,104.0,57.0,6.0
505029,175.0,13.0,0.0
505231,80.0,1.0,0.0
505315,68.0,37.0,23.0
506121,72.0,451.0,13.0
506527,107.0,24.0,262.0
506571,150.0,19.0,24.0
506575,45.0,190.0,329.0
507393,49.0,46.0,301.0
509989,349.0,169.0,344.0
510218,185.0,165.0,259.0
510454,145.0,2.0,0.0
511436,96.0,1.0,0.0
511733,120.0,3.0,0.0
511960,160.0,15.0,0.0
512209,800.0,60.0,67.0
512210,349.0,320.0,260.0
512775,350.0,182.0,272.0
513343,125.0,1.0,341.0
513688,350.0,134.0,56.0
514457,150.0,10.0,185.0
514548,180.0,0.0,352.0
515392,200.0,60.0,260.0
516452,99.0,5.0,242.0
516461,130.0,9.0,0.0
516643,150.0,1.0,0.0
516791,90.0,33.0,269.0
517626,95.0,10.0,0.0
517654,70.0,3.0,0.0
518566,82.0,10.0,251.0
518576,250.0,62.0,292.0
518960,90.0,266.0,150.0
519310,75.0,251.0,317.0
521018,160.0,3.0,0.0
521038,115.0,8.0,178.0
521522,150.0,5.0,0.0
521672,89.0,160.0,23.0
521806,69.0,5.0,4.0
522081,170.0,183.0,254.0
523123,375.0,19.0,43.0
524111,118.0,141.0,13.0
525120,135.0,42.0,170.0
525293,250.0,119.0,339.0
525388,200.0,20.0,365.0
525412,150.0,5.0,0.0
525523,50.0,16.0,60.0
526520,60.0,0.0,0.0
526532,100.0,24.0,0.0
526923,265.0,26.0,341.0
526942,90.0,3.0,128.0
527076,175.0,0.0,0.0
528485,36.0,5.0,44.0
530247,250.0,2.0,0.0
530431,220.0,194.0,338.0
530576,93.0,88.0,176.0
530632,275.0,2.0,357.0
531091,109.0,304.0,0.0
531208,450.0,11.0,0.0
531258,165.0,19.0,259.0
531455,80.0,23.0,20.0
532288,295.0,103.0,350.0
532749,280.0,82.0,41.0
533168,300.0,92.0,106.0
533506,99.0,66.0,0.0
533625,175.0,18.0,0.0
533927,225.0,153.0,205.0
534897,230.0,6.0,0.0
535095,90.0,43.0,38.0
535352,102.0,36.0,21.0
536578,59.0,19.0,0.0
538344,195.0,160.0,68.0
538590,150.0,74.0,365.0
539160,170.0,47.0,17.0
539350,217.0,43.0,0.0
540057,185.0,102.0,91.0
540489,58.0,18.0,0.0
541725,189.0,33.0,1.0
542054,88.0,60.0,0.0
542203,195.0,22.0,59.0
543792,110.0,107.0,276.0
544039,120.0,0.0,0.0
544131,79.0,87.0,30.0
544331,110.0,16.0,0.0
545261,200.0,2.0,365.0
545651,69.0,19.0,43.0
546383,55.0,474.0,332.0
546504,135.0,5.0,0.0
546573,500.0,63.0,79.0
547830,90.0,0.0,157.0
548133,135.0,28.0,211.0
548184,199.0,0.0,365.0
549873,90.0,5.0,0.0
550288,160.0,16.0,0.0
550653,65.0,6.0,311.0
550777,210.0,25.0,347.0
550858,399.0,15.0,0.0
552141,300.0,45.0,111.0
552519,185.0,215.0,348.0
552639,220.0,33.0,174.0
553516,121.0,46.0,0.0
553565,120.0,25.0,129.0
553862,152.0,23.0,365.0
554165,250.0,57.0,25.0
555206,99.0,80.0,0.0
557487,104.0,22.0,0.0
559511,120.0,40.0,0.0
560078,295.0,85.0,261.0
560406,90.0,1.0,0.0
563442,197.0,29.0,0.0
563496,145.0,1.0,0.0
564049,90.0,23.0,0.0
564184,125.0,42.0,172.0
564447,190.0,195.0,69.0
564751,76.0,158.0,324.0
565814,50.0,1.0,0.0
566712,107.0,115.0,85.0
566911,80.0,42.0,245.0
567195,150.0,3.0,0.0
568661,110.0,32.0,330.0
568684,115.0,6.0,365.0
568743,151.0,214.0,256.0
570218,130.0,11.0,0.0
570750,180.0,221.0,264.0
571564,95.0,123.0,359.0
573612,79.0,132.0,335.0
573671,60.0,41.0,245.0
573795,133.0,104.0,338.0
573870,120.0,18.0,337.0
575061,120.0,143.0,102.0
576227,700.0,4.0,22.0
576426,165.0,25.0,0.0
576916,165.0,4.0,0.0
577324,54.0,198.0,80.0
577703,100.0,6.0,0.0
577824,80.0,10.0,365.0
578267,96.0,30.0,165.0
578941,159.0,4.0,0.0
579716,50.0,201.0,54.0
580323,75.0,51.0,77.0
581180,155.0,63.0,249.0
581421,150.0,28.0,72.0
581542,92.0,55.0,8.0
582272,75.0,1.0,0.0
582372,69.0,23.0,207.0
583337,115.0,61.0,15.0
583352,120.0,5.0,0.0
584122,120.0,67.0,179.0
585369,215.0,110.0,332.0
585491,195.0,160.0,255.0
585937,175.0,102.0,215.0
586847,80.0,5.0,311.0
587519,48.0,1.0,0.0
587554,200.0,34.0,217.0
587641,275.0,6.0,363.0
587698,72.0,61.0,335.0
587740,199.0,11.0,281.0
588677,250.0,1.0,250.0
590903,75.0,46.0,343.0
591135,125.0,132.0,365.0
591565,229.0,62.0,36.0
591710,175.0,8.0,0.0
592785,140.0,16.0,0.0
592831,54.0,19.0,220.0
592853,75.0,17.0,0.0
593000,110.0,12.0,0.0
593292,165.0,321.0,185.0
593320,55.0,160.0,79.0
594020,55.0,142.0,179.0
594036,300.0,5.0,0.0
594640,275.0,61.0,69.0
594732,331.0,0.0,189.0
595321,77.0,5.0,0.0
595604,60.0,36.0,365.0
596448,129.0,109.0,261.0
597544,100.0,28.0,188.0
597624,120.0,14.0,0.0
598612,500.0,250.0,307.0
599595,179.0,12.0,11.0
599847,149.0,20.0,4.0
600286,180.0,27.0,312.0
600775,100.0,73.0,257.0
600877,180.0,2.0,0.0
602070,128.0,38.0,20.0
602142,260.0,5.0,0.0
602250,55.0,0.0,365.0
602453,65.0,31.0,22.0
602888,200.0,17.0,0.0
606269,249.0,35.0,38.0
607735,300.0,63.0,365.0
607781,120.0,149.0,16.0
607891,120.0,107.0,144.0
609213,125.0,7.0,0.0
609559,99.0,48.0,301.0
609983,115.0,54.0,3.0
610118,275.0,17.0,364.0
610596,198.0,103.0,299.0
611009,199.0,243.0,142.0
611408,45.0,0.0,365.0
612936,125.0,93.0,58.0
613528,80.0,54.0,193.0
613556,130.0,2.0,116.0
613818,35.0,88.0,326.0
614269,90.0,15.0,0.0
616585,250.0,25.0,188.0
618836,115.0,0.0,0.0
618916,200.0,11.0,0.0
619122,64.0,17.0,230.0
619471,65.0,5.0,341.0
620214,175.0,0.0,0.0
621430,90.0,28.0,358.0
622410,85.0,0.0,0.0
623423,150.0,0.0,352.0
623747,50.0,8.0,91.0
624222,136.0,15.0,6.0
625197,400.0,2.0,83.0
625365,125.0,40.0,29.0
627432,165.0,57.0,32.0
627949,180.0,0.0,0.0
628078,105.0,6.0,0.0
628227,148.0,57.0,0.0
629315,120.0,22.0,189.0
629770,99.0,6.0,0.0
629774,175.0,17.0,0.0
629855,85.0,14.0,0.0
629949,80.0,160.0,319.0
630034,119.0,85.0,338.0
633276,89.0,165.0,50.0
633950,195.0,13.0,0.0
634353,1000.0,44.0,364.0
635114,225.0,51.0,172.0
635282,165.0,179.0,0.0
635662,60.0,206.0,86.0
636391,165.0,4.0,87.0
637228,80.0,2.0,67.0
637504,52.0,1.0,0.0
637716,160.0,2.0,0.0
638894,110.0,3.0,15.0
638898,60.0,19.0,0.0
639199,299.0,59.0,245.0
639781,200.0,1.0,128.0
640589,700.0,1.0,365.0
640691,120.0,254.0,271.0
640990,65.0,129.0,32.0
641768,263.0,11.0,33.0
642682,120.0,32.0,149.0
643591,150.0,8.0,0.0
643948,60.0,261.0,156.0
644464,350.0,3.0,365.0
644575,71.0,23.0,352.0
644833,433.0,108.0,318.0
644869,79.0,9.0,329.0
645075,140.0,248.0,0.0
645693,61.0,107.0,335.0
645922,100.0,41.0,0.0
645942,250.0,43.0,347.0
646147,145.0,39.0,44.0
646391,45.0,31.0,0.0
646458,73.0,6.0,310.0
647413,150.0,18.0,68.0
647520,234.0,29.0,302.0
647580,150.0,11.0,0.0
648047,65.0,161.0,182.0
648246,195.0,39.0,270.0
649561,135.0,0.0,365.0
649903,90.0,2.0,0.0
651375,595.0,59.0,169.0
651475,109.0,323.0,276.0
651648,200.0,56.0,365.0
652371,90.0,3.0,358.0
652466,100.0,2.0,342.0
652515,85.0,2.0,223.0
652648,87.0,3.0,363.0
652691,95.0,1.0,365.0
654005,349.0,58.0,341.0
654232,99.0,10.0,0.0
654612,160.0,83.0,105.0
655230,149.0,12.0,203.0
655472,60.0,1.0,0.0
655783,285.0,10.0,0.0
656281,72.0,48.0,312.0
657005,150.0,5.0,339.0
657198,200.0,15.0,0.0
657217,79.0,347.0,247.0
657727,197.0,108.0,269.0
658008,75.0,163.0,218.0
658366,127.0,182.0,264.0
658515,110.0,37.0,365.0
658932,69.0,30.0,0.0
659880,100.0,3.0,365.0
659952,99.0,46.0,31.0
660016,139.0,211.0,19.0
660036,113.0,93.0,2.0
661814,250.0,10.0,0.0
663608,295.0,72.0,122.0
664047,2000.0,59.0,364.0
665394,220.0,18.0,0.0
666220,75.0,6.0,0.0
666315,100.0,15.0,223.0
666613,199.0,78.0,65.0
667375,200.0,17.0,5.0
667549,140.0,15.0,365.0
668400,50.0,1.0,0.0
668691,45.0,69.0,223.0
669633,109.0,114.0,110.0
669831,108.0,161.0,24.0
670767,42.0,70.0,236.0
671496,70.0,0.0,0.0
671633,141.0,46.0,346.0
672724,355.0,19.0,301.0
673248,80.0,162.0,249.0
673760,250.0,70.0,0.0
674692,75.0,11.0,332.0
675793,88.0,2.0,348.0
676257,65.0,39.0,318.0
676295,58.0,56.0,365.0
679633,75.0,1.0,0.0
679769,100.0,35.0,144.0
680104,167.0,32.0,341.0
680225,65.0,1.0,0.0
680998,125.0,12.0,267.0
681518,95.0,211.0,126.0
681805,54.0,48.0,232.0
682122,89.0,219.0,319.0
682155,92.0,218.0,12.0
683084,199.0,40.0,0.0
683681,179.0,37.0,284.0
683743,65.0,28.0,188.0
683821,55.0,66.0,13.0
684808,129.0,43.0,256.0
684991,134.0,9.0,313.0
685435,35.0,13.0,2.0
686696,250.0,60.0,148.0
688652,249.0,19.0,362.0
689329,62.0,296.0,234.0
689900,119.0,96.0,0.0
690349,179.0,77.0,0.0
690516,220.0,115.0,96.0
690553,198.0,294.0,233.0
690603,155.0,66.0,309.0
690675,199.0,4.0,0.0
690849,95.0,39.0,15.0
690934,550.0,173.0,258.0
690960,60.0,295.0,210.0
692137,380.0,62.0,170.0
692567,84.0,138.0,225.0
693597,165.0,27.0,128.0
695002,105.0,96.0,295.0
695216,134.0,119.0,0.0
695297,68.0,8.0,281.0
695465,73.0,100.0,3.0
696593,150.0,1.0,27.0
697499,100.0,89.0,0.0
697923,75.0,176.0,23.0
698094,120.0,31.0,0.0
698132,85.0,239.0,1.0
698162,55.0,79.0,3.0
698298,95.0,13.0,51.0
698327,72.0,11.0,297.0
698514,250.0,5.0,78.0
698882,69.0,13.0,0.0
699348,78.0,190.0,188.0
699472,220.0,404.0,341.0
700530,230.0,27.0,101.0
700916,150.0,79.0,246.0
701227,80.0,14.0,364.0
702213,150.0,32.0,365.0
702440,150.0,76.0,266.0
702551,900.0,7.0,365.0
703745,130.0,11.0,0.0
703971,70.0,18.0,365.0
704838,120.0,60.0,281.0
705749,75.0,59.0,354.0
705997,100.0,22.0,5.0
706347,69.0,2.0,284.0
707396,399.0,104.0,42.0
707736,299.0,6.0,348.0
708374,100.0,326.0,90.0
708637,68.0,55.0,89.0
710015,103.0,0.0,0.0
710243,175.0,56.0,263.0
710283,330.0,51.0,19.0
710284,425.0,7.0,0.0
711635,240.0,86.0,344.0
712136,75.0,36.0,362.0
712260,210.0,75.0,309.0
713538,175.0,363.0,323.0
713891,85.0,146.0,46.0
714028,120.0,51.0,253.0
714049,120.0,55.0,289.0
714075,75.0,1.0,0.0
714939,495.0,29.0,22.0
715102,65.0,30.0,38.0
715270,39.0,169.0,306.0
716169,93.0,1.0,0.0
718761,146.0,8.0,88.0
719329,120.0,12.0,15.0
719914,79.0,19.0,365.0
720274,100.0,9.0,0.0
720394,120.0,5.0,0.0
721719,150.0,17.0,36.0
721762,144.0,70.0,198.0
722264,60.0,0.0,0.0
722451,350.0,1.0,0.0
722464,85.0,1.0,189.0
723507,195.0,17.0,26.0
723523,200.0,59.0,0.0
723560,169.0,62.0,249.0
723709,95.0,6.0,63.0
725270,375.0,33.0,346.0
725509,168.0,158.0,253.0
726422,50.0,8.0,220.0
726465,129.0,129.0,36.0
726692,245.0,1.0,164.0
727512,199.0,50.0,47.0
727547,199.0,116.0,36.0
727835,99.0,89.0,89.0
727964,160.0,17.0,0.0
728409,65.0,164.0,0.0
728493,70.0,67.0,0.0
728498,80.0,135.0,365.0
728764,100.0,3.0,365.0
729306,70.0,139.0,364.0
729841,200.0,23.0,0.0
730480,66.0,51.0,329.0
731293,200.0,203.0,260.0
731300,95.0,164.0,93.0
731316,140.0,6.0,0.0
732624,65.0,327.0,287.0
732700,106.0,10.0,0.0
734749,155.0,82.0,188.0
735677,249.0,111.0,28.0
735890,120.0,6.0,0.0
736187,52.0,35.0,1.0
737075,75.0,57.0,98.0
737126,195.0,80.0,364.0
738588,625.0,1.0,335.0
739239,171.0,4.0,346.0
739242,185.0,8.0,346.0
739815,55.0,39.0,46.0
740823,50.0,27.0,2.0
740947,120.0,3.0,365.0
741154,210.0,10.0,0.0
741346,133.0,1.0,50.0
741354,73.0,21.0,251.0
741783,350.0,237.0,0.0
741797,259.0,20.0,17.0
741806,97.0,2.0,87.0
742026,199.0,66.0,142.0
742779,125.0,7.0,358.0
742795,100.0,273.0,45.0
744078,39.0,60.0,34.0
744220,125.0,19.0,267.0
744228,150.0,2.0,0.0
745037,170.0,83.0,203.0
746088,199.0,219.0,212.0
746983,80.0,0.0,362.0
746996,125.0,270.0,300.0
747029,155.0,18.0,90.0
747159,120.0,132.0,267.0
747344,220.0,151.0,115.0
747419,90.0,3.0,0.0
747538,61.0,167.0,320.0
747605,179.0,213.0,277.0
748656,108.0,2.0,0.0
749108,575.0,12.0,0.0
749455,99.0,353.0,73.0
749896,175.0,3.0,0.0
749965,110.0,3.0,0.0
751851,250.0,4.0,0.0
752202,100.0,113.0,0.0
752289,200.0,11.0,259.0
752366,89.0,17.0,0.0
752616,400.0,46.0,175.0
752783,149.0,52.0,0.0
753399,500.0,10.0,33.0
753622,95.0,64.0,316.0
753687,125.0,104.0,275.0
753983,80.0,75.0,15.0
753991,105.0,227.0,234.0
754353,39.0,13.0,360.0
755528,49.0,189.0,238.0
755684,187.0,1.0,0.0
755703,55.0,10.0,0.0
756655,250.0,61.0,0.0
756892,125.0,3.0,0.0
756928,100.0,27.0,159.0
757007,175.0,1.0,0.0
757187,50.0,32.0,347.0
758782,133.0,22.0,5.0
760303,155.0,63.0,235.0
761606,140.0,15.0,260.0
761835,80.0,72.0,364.0
762015,103.0,58.0,69.0
762145,600.0,9.0,353.0
763527,70.0,169.0,188.0
763600,75.0,2.0,0.0
763809,55.0,66.0,264.0
763965,50.0,24.0,25.0
764052,390.0,1.0,89.0
764753,82.0,108.0,238.0
765203,52.0,19.0,88.0
765315,115.0,91.0,258.0
765563,299.0,67.0,322.0
765569,175.0,64.0,116.0
766542,100.0,4.0,250.0
766814,95.0,0.0,0.0
766964,55.0,3.0,119.0
767562,45.0,77.0,167.0
767761,165.0,41.0,19.0
767967,105.0,2.0,0.0
767983,200.0,4.0,0.0
769175,65.0,1.0,249.0
769279,100.0,1.0,0.0
769448,312.0,302.0,246.0
770514,195.0,1.0,0.0
770893,100.0,3.0,301.0
770960,155.0,13.0,0.0
771436,250.0,0.0,88.0
772362,165.0,276.0,146.0
772679,120.0,22.0,365.0
773041,38.0,187.0,241.0
773497,200.0,0.0,365.0
773844,90.0,1.0,0.0
773993,85.0,138.0,196.0
774791,55.0,31.0,282.0
774899,350.0,13.0,0.0
775238,59.0,12.0,12.0
775280,280.0,97.0,48.0
775326,69.0,153.0,132.0
776257,230.0,72.0,325.0
777297,200.0,72.0,52.0
777327,150.0,52.0,311.0
778381,75.0,28.0,365.0
778495,120.0,2.0,0.0
779561,140.0,18.0,182.0
779838,200.0,8.0,337.0
780205,225.0,3.0,189.0
780858,145.0,4.0,36.0
781486,60.0,86.0,1.0
782063,119.0,7.0,0.0
782554,189.0,68.0,63.0
783202,190.0,185.0,0.0
783341,69.0,48.0,235.0
783964,70.0,148.0,303.0
784088,155.0,8.0,0.0
784124,149.0,67.0,329.0
784169,160.0,148.0,295.0
784170,100.0,1.0,214.0
785166,220.0,1.0,350.0
785508,85.0,211.0,339.0
785978,135.0,18.0,0.0
786053,45.0,168.0,359.0
786685,225.0,50.0,265.0
786727,100.0,11.0,0.0
786843,145.0,121.0,45.0
786955,210.0,108.0,305.0
788005,195.0,10.0,95.0
788035,95.0,46.0,0.0
788106,140.0,34.0,159.0
789476,95.0,25.0,0.0
789559,295.0,11.0,0.0
789686,80.0,0.0,0.0
790767,250.0,2.0,126.0
791452,60.0,25.0,311.0
792142,150.0,4.0,0.0
792835,159.0,260.0,141.0
793590,225.0,0.0,0.0
793951,78.0,52.0,0.0
794156,210.0,48.0,36.0
794245,60.0,12.0,0.0
794281,220.0,23.0,0.0
794425,199.0,20.0,90.0
794427,225.0,13.0,0.0
794472,350.0,13.0,0.0
794496,65.0,93.0,0.0
794535,225.0,3.0,250.0
794567,82.0,62.0,247.0
795198,75.0,58.0,129.0
795641,60.0,0.0,0.0
795680,105.0,7.0,84.0
796232,115.0,12.0,0.0
796370,150.0,1.0,207.0
796490,65.0,5.0,0.0
796523,150.0,13.0,15.0
797696,101.0,32.0,0.0
797972,130.0,26.0,19.0
798008,165.0,0.0,0.0
798128,175.0,1.0,0.0
798429,115.0,186.0,237.0
799319,128.0,154.0,301.0
799484,116.0,5.0,311.0
799829,192.0,41.0,0.0
799900,150.0,3.0,0.0
799924,163.0,3.0,0.0
799945,40.0,32.0,284.0
800051,200.0,6.0,174.0
801281,158.0,39.0,0.0
801626,115.0,25.0,89.0
802498,85.0,190.0,178.0
802677,173.0,16.0,0.0
803237,250.0,6.0,250.0
803778,465.0,47.0,277.0
804194,275.0,2.0,0.0
804246,195.0,61.0,134.0
804388,63.0,5.0,0.0
804815,36.0,33.0,211.0
804911,130.0,2.0,0.0
805028,200.0,13.0,0.0
805218,85.0,36.0,278.0
805793,150.0,0.0,0.0
806038,45.0,89.0,213.0
806040,45.0,125.0,208.0
807535,79.0,5.0,198.0
807882,149.0,1.0,0.0
808313,200.0,3.0,0.0
808476,85.0,1.0,365.0
808618,60.0,12.0,351.0
808705,139.0,16.0,0.0
808774,160.0,19.0,59.0
808851,95.0,150.0,192.0
810346,80.0,15.0,0.0
810681,250.0,2.0,0.0
811198,349.0,3.0,0.0
811238,165.0,8.0,234.0
811299,119.0,42.0,0.0
811347,240.0,7.0,0.0
811450,79.0,1.0,359.0
812057,215.0,1.0,300.0
812467,49.0,61.0,100.0
812671,190.0,76.0,48.0
812938,99.0,52.0,30.0
813225,68.0,37.0,280.0
813554,185.0,36.0,358.0
813793,225.0,92.0,67.0
814327,81.0,64.0,311.0
814616,199.0,23.0,0.0
814911,55.0,2.0,0.0
815045,340.0,38.0,302.0
815465,135.0,205.0,184.0
816637,85.0,108.0,0.0
816673,65.0,4.0,0.0
816888,100.0,13.0,219.0
817113,109.0,73.0,284.0
818084,290.0,70.0,339.0
818314,35.0,0.0,0.0
818325,148.0,29.0,188.0
818337,57.0,17.0,308.0
818451,150.0,23.0,0.0
818481,60.0,67.0,117.0
818518,60.0,48.0,114.0
819206,45.0,107.0,313.0
819228,60.0,33.0,211.0
819419,125.0,124.0,158.0
819893,60.0,36.0,133.0
819956,75.0,38.0,365.0
820218,121.0,6.0,156.0
820710,89.0,89.0,318.0
820801,300.0,1.0,0.0
820946,110.0,4.0,0.0
820953,99.0,10.0,81.0
821135,170.0,41.0,0.0
822016,90.0,24.0,30.0
823520,179.0,251.0,157.0
823618,80.0,41.0,119.0
823631,65.0,29.0,186.0
823880,69.0,322.0,84.0
824163,42.0,18.0,60.0
824421,70.0,8.0,0.0
825193,155.0,22.0,189.0
825486,135.0,225.0,19.0
825545,120.0,79.0,34.0
825550,135.0,7.0,0.0
826307,47.0,20.0,323.0
826388,69.0,18.0,280.0
826603,100.0,37.0,2.0
826685,51.0,36.0,32.0
826690,4000.0,0.0,83.0
826764,65.0,2.0,263.0
